MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnsweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,RetentionCalls,RetentionOffersAccepted,ReferralsMadeBySubscriber,IncomeGroup,AdjustmentsToCreditRating,HandsetPrice,ServiceArea_frequency,ChildrenInHH_frequency,HandsetRefurbished_frequency,HandsetWebCapable_frequency,TruckOwner_frequency,RVOwner_frequency,Homeownership_frequency,BuysViaMailOrder_frequency,RespondsToMailOffers_frequency,OptOutMailings_frequency,NonUSTravel_frequency,OwnsComputer_frequency,HasCreditCard_frequency,NewCellphoneUser_frequency,NotNewCellphoneUser_frequency,OwnsMotorcycle_frequency,MadeCallToRetentionTeam_frequency,CreditRating_frequency,PrizmCode_frequency,Occupation_frequency,MaritalStatus_frequency,Churn
85.06,506.0,67.0,0.0,46.0,0.2,4.0,-9.9,4.7,14.3,5.3,0.3,1.7,213.8,27.0,0.0,121.3,11.0,19.0,0.0,0.0,32.0,2.0,2.0,4.0,4.0,102.0,44.0,42.0,0.0,0.0,0.0,6.0,1.0,150.0,0.005488474204171241,0.23887147335423198,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.6003043367993913,0
36.3,88.0,34.0,0.0,0.0,0.0,-30.0,-36.3,1.0,0.0,0.7,3.7,0.0,32.7,6.7,5.3,14.0,11.7,1.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,554.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,66.36802171314389,0.022424337462756783,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.4415437102980262,1
42.33,257.0,28.0,0.0,46.0,0.0,-257.0,15.9,5.3,1.7,4.0,1.0,0.0,24.5,2.7,2.0,15.0,12.3,7.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,531.0,50.0,24.0,0.0,0.0,0.0,1.0,0.0,60.25949412694513,0.013799592284773404,0.761128526645768,0.13573667711598747,0.1,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.3996956632006087,0
117.34,823.0,50.0,1.98,218.0,0.0,-128.0,-29.5,1.3,31.7,12.7,0.0,1.0,234.3,25.0,12.7,79.3,159.0,33.0,0.0,3.0,19.0,1.0,1.0,1.0,1.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.51248797530477,0.011133761957033087,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.0384012539184953,0.48322884012539186,0.7445141065830722,0.3852615524198181,0
10.34,320.0,10.0,0.25,0.0,0.0,-81.0,-0.3,13.7,1.7,22.3,3.0,0.0,76.0,9.3,2.7,90.0,47.3,15.3,0.0,0.0,8.0,2.0,2.0,2.0,2.0,225.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,130.0,0.003606711619883958,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
31.93,256.0,30.0,0.0,5.0,0.0,18.0,-1.9,14.3,1.7,19.7,0.0,0.3,55.0,10.3,1.0,107.3,49.7,16.0,0.0,0.3,30.0,1.0,1.0,6.0,3.0,364.0,40.0,30.0,0.0,0.0,0.0,7.0,0.0,30.0,0.004077152265955779,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3996956632006087,1
20.46,69.0,20.0,0.0,0.0,0.5,-6.0,-0.5,1.3,0.3,3.7,0.0,0.0,6.2,5.3,0.0,28.0,9.7,1.7,0.0,0.0,26.0,1.0,1.0,1.0,1.0,784.0,60.0,50.0,0.0,0.0,0.0,6.0,0.0,26.907149317321696,0.006586169045005488,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.08244514106583072,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
41.33,140.0,18.0,0.0,56.0,0.2,422.0,108.8,0.3,0.0,7.7,0.0,0.0,31.1,2.3,0.0,22.7,1.3,0.3,0.0,0.0,23.0,2.0,1.0,1.0,1.0,699.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.71019099829353,0.0319899639328838,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.034169278996865206,0.021786833855799374,0.48322884012539186,0.7445141065830722,0.3951349109972692,1
61.31,373.0,60.0,4.46,0.0,3.1,-57.0,-4.1,11.7,4.0,18.3,1.7,0.0,28.8,26.3,0.7,82.0,50.3,15.7,0.0,1.0,11.0,1.0,1.0,2.0,2.0,150.0,20.0,0.0,0.0,0.0,0.0,8.0,0.0,150.0,0.022424337462756783,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.32225705329153603,0.7445141065830722,0.46512953446857735,1
30.27,41.0,30.0,0.0,0.0,0.0,-17.0,-0.3,0.3,0.0,4.0,0.0,0.3,1.2,2.7,0.0,8.0,9.0,0.3,0.0,0.0,12.0,1.0,1.0,1.0,1.0,359.0,54.0,52.0,0.0,0.0,0.0,6.0,0.0,77.1423959358506,0.0037635251685745647,0.23887147335423198,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.030094043887147336,0.6003043367993913,1
56.29,652.0,50.0,0.0,18.0,0.0,-62.0,-4.5,0.3,2.0,19.3,0.0,0.0,305.6,10.3,12.0,166.7,56.0,2.3,0.0,2.0,28.0,4.0,3.0,1.0,1.0,858.0,7.506968978444261,4.776383940950442,0.0,0.0,0.0,0.0,0.0,34.00559286985569,0.013799592284773404,0.761128526645768,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.15031347962382446,0.7445141065830722,0.4262167430806769,0
59.82,599.0,60.0,1.73,9.0,0.0,-335.0,-1.6,22.0,1.0,40.7,2.7,0.3,152.7,19.3,2.0,95.0,163.7,23.3,0.0,3.0,23.0,1.0,1.0,2.0,2.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0010976948408342481,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.48322884012539186,0.7445141065830722,0.3793651466192178,0
34.22,219.0,40.0,1.24,0.0,0.0,21.0,-1.2,0.0,2.7,6.7,0.7,0.0,12.5,8.0,0.7,30.3,13.0,2.7,0.0,0.0,29.0,1.0,1.0,2.0,2.0,369.0,50.0,50.0,1.0,0.0,0.0,6.0,0.0,30.0,0.0250901677904971,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.034169278996865206,0.17131661442006269,0.48322884012539186,0.16630094043887148,0.6003043367993913,1
14.99,0.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,71.0,84.0,78.0,1.0,0.0,0.0,6.0,0.0,100.0,0.0039203387172651715,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.08244514106583072,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.034169278996865206,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
128.92363084266975,1447.2490162981467,92.36136779475785,5.233037207128672,107.17696754297867,3.080397404413409,-11.751647798390772,-7.444355747878311,18.7,0.7,117.3,1.3,1.0,330.9,55.0,16.7,442.3,167.3,19.3,0.0,0.0,25.0,1.0,1.0,7.0,5.0,75.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,60.0,0.0029794574251215305,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.034169278996865206,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.3859587760462864,0
30.26,66.0,30.0,0.0,0.0,0.0,-14.0,-0.3,1.7,0.0,3.3,0.0,0.0,13.1,3.3,0.0,13.0,9.0,1.7,0.0,0.0,18.0,1.0,1.0,1.0,1.0,544.0,26.0,30.0,0.0,0.0,0.0,9.0,0.0,63.024396582512956,0.0006272541947624275,0.761128526645768,0.8642633228840125,0.1,0.1879310344827586,0.08244514106583072,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.055642633228840124,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.16630094043887148,0.3996956632006087,1
100.0,808.0,85.0,0.99,0.0,23.5,236.0,-21.1,14.0,5.0,31.0,0.3,0.0,100.7,89.7,7.7,85.3,142.7,19.0,0.0,2.7,11.0,1.0,1.0,4.0,2.0,148.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,80.0,0.0009408812921436412,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.15031347962382446,0.7445141065830722,0.43479345212873133,0
37.51,1135.0,45.0,0.0,1.0,0.0,29.0,-2.5,9.7,40.7,89.3,7.0,0.7,226.3,30.3,54.0,106.3,214.7,50.3,0.0,3.7,10.0,1.0,1.0,2.0,2.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0028226438764309236,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.40276935277282444,0
53.99,425.0,55.0,0.25,24.0,0.7,-112.0,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,2.0,2.0,107.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.00799749098322095,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.32695924764890283,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
95.36,1979.0,95.0,0.0,2.0,5.7,47.0,-4.2,3.3,21.3,151.7,2.3,0.7,643.9,60.7,22.7,467.0,243.3,24.7,0.0,16.7,22.0,1.0,1.0,4.0,2.0,264.0,36.0,34.0,0.0,0.0,0.0,3.0,0.0,100.0,0.006899796142386702,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.32225705329153603,0.7445141065830722,0.5074731695111199,0
56.55,329.0,50.0,0.0,8.0,0.0,-17.0,0.6,1.0,16.7,21.7,0.0,0.0,55.9,1.7,2.0,56.3,63.0,17.7,0.0,0.0,21.0,1.0,1.0,2.0,2.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.029951387799905912,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.38937923104706523,0
30.1,356.0,40.0,0.0,0.0,0.0,55.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,326.0,48.0,44.0,0.0,0.0,0.0,6.0,0.0,82.13435749631734,0.001254508389524855,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.013793103448275862,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.6003043367993913,0
42.66,36.0,50.0,0.0,0.0,0.0,34.0,17.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,0.0,0.0,0.0,42.0,3.0,3.0,1.0,1.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.70381962762211,0.022424337462756783,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.4112178868841363,0
29.99,24.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,747.0,72.0,64.0,0.0,0.0,0.0,6.0,0.0,31.36818063975531,0.0009408812921436412,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.16630094043887148,0.6003043367993913,0
61.99,459.0,60.0,0.0,0.0,0.0,110.0,-8.7,4.0,15.3,45.0,0.0,0.3,93.8,31.0,30.0,158.7,138.3,19.3,0.0,2.7,18.0,1.0,1.0,2.0,2.0,107.0,52.0,52.0,0.0,0.0,0.0,6.0,0.0,150.0,0.00799749098322095,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
74.92,974.0,75.0,0.25,30.0,0.1,-104.0,-12.7,10.3,1.7,26.3,3.7,0.0,258.7,43.7,0.0,174.0,246.7,12.7,0.0,3.0,25.0,2.0,1.0,3.0,3.0,225.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,80.0,0.0026658303277403168,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
29.16,355.0,36.0,0.0,0.0,2.8,-145.0,0.8,2.3,0.7,50.7,2.3,0.7,45.5,54.0,4.3,61.7,82.3,3.0,0.0,0.3,7.0,1.0,1.0,2.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0028226438764309236,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3763828700300162,0
69.33,536.0,70.0,2.23,0.0,3.1,-179.0,-5.3,12.3,2.3,26.3,0.0,0.0,124.0,59.0,3.7,142.3,124.7,14.7,0.0,0.0,11.0,3.0,3.0,3.0,2.0,23.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,130.0,0.002352203230359103,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.3996956632006087,1
91.27,562.0,60.0,0.25,133.0,0.2,-164.0,-40.3,1.7,2.3,20.0,0.0,0.0,106.2,17.0,0.0,120.7,50.0,4.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,333.0,36.0,0.0,0.0,0.0,0.0,6.0,0.0,91.60559239555256,0.009408812921436412,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.6003043367993913,0
34.99,83.0,45.0,0.0,0.0,0.0,8.0,0.0,2.3,0.0,9.7,1.7,0.0,8.0,11.0,2.7,26.7,7.7,2.3,0.0,0.0,9.0,1.0,1.0,1.0,1.0,250.0,66.0,62.0,0.0,0.0,0.0,0.0,0.0,84.22556858667554,0.00015681354869060687,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.32225705329153603,0.7445141065830722,0.6003043367993913,0
105.86,1681.0,110.0,2.97,0.0,0.0,170.0,2.1,10.0,61.0,23.7,8.0,5.3,274.9,109.7,37.7,207.3,156.3,71.0,0.0,6.0,20.0,2.0,1.0,4.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,0.0010976948408342481,0.761128526645768,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.4635796802617238,0
30.51,140.0,30.0,0.25,0.0,0.0,-10.0,-0.5,3.3,0.3,11.0,1.3,0.0,10.3,3.7,1.7,36.3,6.3,3.7,0.0,0.0,24.0,1.0,1.0,2.0,2.0,228.0,44.0,40.0,0.0,0.0,0.0,9.0,0.0,30.0,0.013642778736082798,0.23887147335423198,0.13573667711598747,0.1,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.15031347962382446,0.7445141065830722,0.6003043367993913,0
196.85,1715.0,125.0,3.22,179.0,23.7,191.0,33.8,14.0,2.0,45.0,1.0,0.0,260.9,38.3,0.0,201.7,67.7,16.0,0.0,7.7,33.0,1.0,1.0,2.0,2.0,819.0,52.0,0.0,0.0,0.0,0.0,9.0,0.0,30.0,0.010192880664889447,0.761128526645768,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.4873785997355198,0
84.07,511.0,75.0,4.46,0.0,7.3,331.0,-2.7,5.0,0.0,25.7,2.0,0.7,61.8,26.0,0.3,66.3,40.7,5.0,0.0,0.3,28.0,1.0,1.0,3.0,3.0,307.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,80.0,0.013172338090010977,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.41891366401711555,0
55.13,69.0,50.0,0.0,0.0,1.9,-6.0,-1.9,1.7,0.0,2.0,0.0,0.7,17.9,6.3,0.0,21.3,8.0,1.7,0.0,0.0,21.0,1.0,1.0,2.0,1.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0014113219382154618,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.15031347962382446,0.7445141065830722,0.39630689880755293,0
48.39,289.0,45.0,2.97,14.0,0.2,46.0,1.6,5.0,0.3,27.3,0.7,0.0,71.8,23.7,12.7,63.0,43.7,5.3,0.0,1.0,17.0,2.0,2.0,1.0,1.0,527.0,34.0,0.0,0.0,0.0,0.0,7.0,0.0,66.49604298088869,0.004547592912027599,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.6003043367993913,0
85.49,745.0,68.0,0.74,71.0,0.0,-55.0,0.1,22.0,22.7,49.0,2.7,0.3,92.4,35.3,9.7,175.7,88.7,44.7,0.0,0.7,13.0,3.0,3.0,1.0,1.0,386.0,20.0,50.0,0.0,0.0,0.0,6.0,0.0,83.47026271293997,0.0021953896816684962,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
50.74,428.0,50.0,0.74,0.0,0.0,-101.0,1.2,11.3,4.3,18.3,0.0,0.0,177.9,25.3,29.7,89.3,63.0,15.7,0.0,0.0,31.0,2.0,2.0,1.0,1.0,924.0,38.0,36.0,0.0,0.0,0.0,6.0,1.0,29.678018019832763,0.0250901677904971,0.761128526645768,0.8642633228840125,0.1,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.537072596536549,0
30.26,89.0,30.0,0.0,0.0,0.0,-11.0,-0.3,4.7,1.3,3.0,0.0,0.0,6.4,24.0,0.3,36.0,25.0,6.0,0.0,0.3,23.0,2.0,2.0,1.0,1.0,712.0,48.0,0.0,0.0,0.0,0.0,9.0,0.0,39.08058746285458,0.00956562647012702,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.08244514106583072,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
52.7,262.0,32.0,0.25,26.0,0.0,153.0,18.5,1.0,2.0,9.3,0.0,0.0,37.1,0.7,0.0,36.7,11.0,3.0,0.0,0.7,22.0,4.0,1.0,2.0,2.0,397.0,50.0,70.0,0.0,0.0,0.0,6.0,0.0,30.0,0.00956562647012702,0.23887147335423198,0.13573667711598747,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.16630094043887148,0.6003043367993913,1
45.69,556.0,43.0,0.5,0.0,1.6,-164.0,-44.7,11.3,0.0,41.0,0.0,2.7,62.8,39.0,11.3,184.0,46.7,11.3,0.0,0.0,30.0,2.0,1.0,4.0,3.0,289.0,62.0,72.0,0.0,0.0,0.0,6.0,0.0,10.0,0.007213423239767916,0.23887147335423198,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.055642633228840124,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
